host_id,mstar_phys,mstar_hinv,host_m200_phys,host_m200_hinv,sfr,alpha,d_3d_kpc,d_proj_kpc,d_r200_3d,d_r200_proj,quenched
0,10.92276,10.753605,12.49518871307373,12.326033592224121,0.3157462,64.89246518285864,208.80300809586143,176.41794030485525,0.6771440659496464,0.5721199253491954,1
0,9.098356,8.929201,12.49518871307373,12.326033592224121,0.0,84.83330442069538,71.98547198165835,69.64183602447325,0.23344747583610423,0.22584711032592186,1
1,9.819248,9.650093,12.4765043258667,12.30734920501709,2.6424313,82.83821888570753,42.40753639929361,40.907913631708915,0.1395159795227225,0.1345823908944135,0
1,9.320894,9.151739,12.4765043258667,12.30734920501709,0.02138029,32.44624087890975,168.29070737327174,134.74070481299472,0.5536573184228868,0.44328161948780637,1
1,9.257722,9.088567,12.4765043258667,12.30734920501709,0.97786295,57.66434152608332,23.82676617859715,15.25062934952655,0.07838735527964386,0.05017283890305447,0
1,9.201394,9.032239,12.4765043258667,12.30734920501709,1.176117,78.21767644226014,54.30821655379512,51.27405114005036,0.17866786594943695,0.16868580625733898,0
1,9.189987,9.020832,12.4765043258667,12.30734920501709,0.3970177,67.34627438317233,59.621581071522705,56.76227201833097,0.19614823189836272,0.1867414297781415,0
2,9.1677065,8.998552,12.421510696411133,12.252355575561523,0.11987832,55.44950889870876,165.85220095140374,152.43567949485004,0.5691638708708655,0.5231216764228606,0
4,9.345486,9.176331,12.483739852905273,12.31458568572998,0.099859,46.94569084423311,168.41222385578368,166.34246444133723,0.5509772969166009,0.5442058736711247,0
4,9.433562,9.264407,12.483739852905273,12.31458568572998,0.031696767,11.742507513404846,118.18461703007361,115.82783704017157,0.3866526985838941,0.3789422590532379,1
4,9.138145,8.968991,12.483739852905273,12.31458568572998,0.0,62.88616725488083,121.23042606963287,71.24311838881532,0.39661736500251216,0.23307892916011033,1
5,9.667113,9.497958,12.486943244934082,12.317788124084473,0.1347478,34.57955247250456,245.20131389875456,219.59271292986475,0.8002519165754277,0.7166743382977221,0
5,9.494093,9.324939,12.486943244934082,12.317788124084473,0.3786118,44.15720842028898,236.81703508708088,234.73845277984742,0.7728885428582908,0.7661047722141817,0
6,9.746864,9.57771,12.487920761108398,12.318766593933105,1.0049366,76.3269477044611,153.02069295933435,119.2521263588758,0.49902786029162505,0.38890252227462635,0
6,9.027392,8.858237,12.487920761108398,12.318766593933105,0.9925237,11.779284245191718,39.146631519300115,31.136939336444986,0.12766417003413105,0.1015431306223766,0
8,9.958293,9.789138,12.481624603271484,12.312469482421875,0.2638427,17.214437908353077,169.20862607320817,108.6303414380262,0.5544873824881007,0.3559756679112771,0
8,9.203597,9.034443,12.481624603271484,12.312469482421875,0.2259334,6.389095340617473,107.6185228046855,97.89115648787538,0.35265999377235324,0.3207839481316459,0
8,9.040386,8.871231,12.481624603271484,12.312469482421875,0.03510393,14.185906977834243,222.24302080575956,192.6034680417974,0.7282781838174032,0.6311509958506571,0
10,10.004987,9.835832,12.416827201843262,12.247672080993652,0.25479692,56.917196525263165,229.79392565450942,168.15673406673417,0.79142955810951,0.5791458993379279,0
10,9.765559,9.596404,12.416827201843262,12.247672080993652,0.5849744,38.23609011692044,282.67570000023125,262.37751995255934,0.9735588253792,0.9036501904150669,0
10,9.42919,9.260035,12.416827201843262,12.247672080993652,0.0,36.84715397413761,106.66888788566052,106.30543332662855,0.36737659867609523,0.366124830683411,1
10,9.536735,9.367579,12.416827201843262,12.247672080993652,3.360115,30.040330783627923,24.903379106128714,23.48520178237328,0.08576932686649666,0.0808850051880021,0
11,9.452044,9.282888,12.496953010559082,12.327797889709473,1.0291319,75.66378243377925,23.708072636338088,5.4122584476266695,0.07677997062842516,0.017527913424952593,0
11,9.338519,9.169364,12.496953010559082,12.327797889709473,0.59674776,60.77385283610033,24.076728002977184,19.970161400048678,0.07797388245148819,0.0646745279238979,0
11,9.146302,8.977147,12.496953010559082,12.327797889709473,0.26577625,72.65406663711028,25.777719355339773,21.18143993122563,0.0834826417705999,0.06859732382018098,0
11,9.081499,8.912345,12.496953010559082,12.327797889709473,0.33225742,42.33929905482728,32.68864962596653,27.855892612012546,0.10586409096442922,0.09021292660039869,0
15,9.766266,9.597111,12.475019454956055,12.305864334106445,0.36742362,75.03146458280827,181.69364151483776,143.7974285607096,0.5984366707531518,0.4736195152085593,0
18,9.833386,9.664231,12.394843101501465,12.225687980651855,0.84477144,39.061593784821156,267.6759329752055,205.70482884971628,0.937581788942498,0.7205171540203138,0
23,9.127862,8.958707,12.37419319152832,12.205038070678711,0.09898242,28.270686112438085,223.09599736315133,222.87699310729465,0.7939082038001163,0.7931288564454045,0
24,9.104266,8.935111,12.473609924316406,12.304454803466797,0.0047052507,38.420027221699826,110.08026123573111,108.99435508179891,0.36296215301632123,0.3593816488352777,1
25,9.76243,9.593275,12.40239429473877,12.23323917388916,0.7178323,77.96400115705694,243.6407779694836,238.00131818262065,0.8484307236520713,0.8287924225932306,0
25,9.757738,9.588584,12.40239429473877,12.23323917388916,7.942343,61.973186247896365,83.09112234792059,25.1812051711603,0.28934836627199956,0.08768855650458789,0
27,10.7255125,10.556358,12.295594215393066,12.126439094543457,6.7742276,29.3659439681401,102.53843580537657,102.31070740748363,0.3875827898011384,0.3867220042129925,0
27,9.115761,8.946606,12.295594215393066,12.126439094543457,0.39415112,23.878617662799492,28.05875487283306,27.05588455922716,0.1060586735748576,0.10226794602081257,0
27,9.053554,8.884398,12.295594215393066,12.126439094543457,1.0648725,16.395807532266204,59.155591482456,57.17041894518672,0.2236009258286789,0.21609721559370093,0
